,x,y
0,-0.1276100185913609,0.48995229416732033
1,-0.04150520328898719,0.3738916376343387
2,-0.1742400654774428,0.41037073768940463
3,0.02705982000412542,0.20942368193849697
4,-0.185114251439169,0.49789875048242765
5,0.06405715242403416,0.17848136131310466
6,-0.22695452131609062,0.5312928744285931
7,0.017147056147172428,0.3282068938066757
8,-0.005530346724825228,0.26169202546287923
9,0.14200899071900575,0.1051226461224518
10,0.2296949863260048,0.006152262125121968
11,0.12030035402204517,0.14118634318163395
12,0.12251747112579434,0.07768782919344346
13,0.06964625619612655,0.19307258888393877
14,-0.04916242453788445,0.16680324216775147
15,0.15507137538626953,0.17567705514085039
16,-0.055141006618015714,0.16825565783774127
17,-0.05884310037797851,0.3073490436675265
18,-0.08589920131017846,0.399593246377741
19,0.06600211593511651,0.06511888384400034
20,0.2057365866862662,0.06881335729337931
21,-0.11269910689076937,0.339921046425333
22,-0.2839485489721877,0.4098558786981881
23,0.014696880473728892,0.26878291841310653
24,-0.19010554790217957,0.558120202523363
25,-0.15593943252201845,0.3564300661411845
26,-0.1008793687901991,0.39774812531238
27,0.05479655959195102,0.33736470897309123
28,-0.05022927661029815,0.1678142454281501
29,0.13867201203991547,0.22676373245922338
30,-0.11351437139430835,0.5543100883387007
31,0.01989954022010101,0.14630153688612227
32,0.027460874130565815,0.09992729651686748
33,-0.053540204745717794,0.4258384698393717
34,0.10408223832607102,0.09623862124588375
35,-0.17343245214946082,0.5287298323386
36,0.0832869290819675,0.12031571292026723
37,-0.02882083005011921,0.14829241150888262
38,0.10592918906448402,0.2157772856093171
39,0.17540308710948876,0.14289794757301666
40,-0.1446489251345636,0.53320631224876
41,-0.19295066911878375,0.4116540985492318
42,-0.0052857689390580645,0.15274792423085456
43,0.24296588841502895,0.08167089558388238
44,0.10065555926969341,0.10649898354173501
45,-0.23768801909052956,0.5266386251380758
46,-0.18698536606466806,0.35707118177246955
47,0.030863706948743554,0.11460383651708665
48,0.3030513004953621,0.07546382067213636
49,-0.23703339361005818,0.6364528539649524
50,0.28976340242529636,0.06716866166171379
51,0.1505035389316387,0.08108408231924008
52,0.12162104733344085,0.11271003349141732
53,-0.26197603114080126,0.5496923236132102
54,-0.09238631082259288,0.2280753909429998
55,0.058197934839872095,0.08164850716204441
56,-0.1914670509180796,0.49712360808118977
57,0.1627485025110584,0.06856366061105987
58,0.09387040291126691,0.0932554155429428
59,0.08823511262675386,0.06522178808094269
60,0.23345652904445297,0.033013437476710226
61,-0.03040745961498896,0.1441316698917724
62,0.17086529447671625,0.05476464757762771
63,0.16445658809129107,0.1123053662462186
64,-0.23433667697283156,0.34341822889085155
65,0.2735831252493634,0.023741786111845478
66,0.15853950048802512,0.1770916418953177
67,-0.06240715199276726,0.36242712501639496
68,-0.062365105773839115,0.28933944866092526
69,0.03710019159653956,0.1822709637499458
70,-0.1286191364917071,0.33421783226570073
71,-0.08958330578935243,0.2863702897798826
72,-0.04915815678614132,0.37116793760791206
73,0.05937070975200432,0.38092160775708894
74,-0.14055699321513826,0.36466882207512136
75,0.20794427790394746,0.14165118153803047
76,-0.0954630512811495,0.56416259221405
77,-0.28796322504654986,0.44017733539394094
78,0.1848178172690501,0.1987358945440448
79,-0.1581819502986766,0.4417792148559119
80,0.08816515096250348,0.17245615409017276
81,0.05909773246671547,0.29020979672434055
82,0.10014573877478716,0.17791918359849548
83,0.09001643562043277,0.21858411837281264
84,-0.09703728863958158,0.22259038950899832
85,0.03446825752849022,0.2620712971905452
86,-0.08186539020213413,0.22039750236061784
87,0.06080507430665991,0.22457273967019387
88,0.023846326621309734,0.2234664106769857
89,-0.09761471761682203,0.486812249036657
90,-0.020219156905470676,0.20146381986193274
91,0.08128679575530746,0.3532284616570595
92,0.13727159578807133,0.028800842455151823
93,0.10959764239528622,0.04127295600569937
94,-0.12704832710497443,0.2702047634467079
95,0.14406694122134764,0.1440508311766974
96,-0.053540204745717794,0.4258384698393717
97,-0.1842611257916541,0.4133443659623657
98,-0.04018974898717575,0.28682610228859423
99,-0.10365346959437391,0.26544022733597683
100,-0.10789788605694299,0.4949470361857858
101,-0.3094815266031625,0.533623429608016
102,0.19098385421115124,0.06512501840108767
103,0.14737487736980462,0.05344875401878647
104,0.013053401846041408,0.2801669083849044
105,0.06848045016517951,0.38153442021571643
106,-0.10224793954986608,0.24057507017041252
107,-0.14330896837483412,0.3184401352093981
108,0.12010661124302599,0.2260614562623652
109,-0.09303347545816552,0.45460208133074664
110,0.06790053673187409,0.17253556539693973
111,-0.13338531889624558,0.3032238174354054
112,-0.00996634071751858,0.12324626459483551
113,0.25299945231312254,0.056741431727569555
114,-0.08870489495926558,0.3069674896832612
115,-0.22725836922543785,0.5126405659763925
116,0.11278750473452705,0.10051294390944822
117,-0.1314493359406468,0.5193865216508275
118,-0.01601507055889547,0.3388109906705406
119,-0.17668390265044934,0.4107991251880652
120,0.16059027682871133,0.13937552002843442
121,-0.08401370863157712,0.4025868588745227
122,0.11076479171457393,0.2936589014692584
123,0.025876720390663643,0.15573827528663775
124,-0.10888825563012974,0.28530659168572203
125,-0.04929096032605059,0.36550693815588753
126,-0.3365146664012005,0.5070447266021468
127,-0.38432470409777425,0.5475803206514371
128,0.0993551805679554,0.009103922206975961
129,-0.2853601394568644,0.4507583271191651
130,0.005691872146872052,0.2848142561713338
131,-0.038401920338818424,0.264636638164393
132,-0.08401370863157712,0.4025868588745227
133,-0.013847448730048723,0.29031667401317707
134,-0.05645885246192551,0.310575394310139
135,-0.2010058339231072,0.636328641524768
136,-0.007727867104795917,0.3212151852522559
137,0.037754085071732196,0.1884028677687465
138,-0.08408297232610856,0.37189555099270916
139,-0.05674978344020686,0.2761909592883247
140,-0.026471172397373705,0.3465811779246129
141,0.06760924822103469,0.2932310989901415
142,0.054325775538638814,0.21353523802942556
143,-0.18083023000629342,0.4556504220989672
144,-0.11613559276358035,0.38020634780699125
145,0.13744819902698324,0.07771414115300697
146,-0.011860999391424048,0.1566864531521157
147,-0.09062965861791203,0.30850918698926144
148,0.3222651128880097,0.053589091449714396
149,-0.03482650698285788,0.40382238651731817
150,-0.028446480743522972,0.1509378521450708
151,-0.08314299538298457,0.31435031348388565
152,-0.06389720544455875,0.18225034526426018
153,0.4460801888512293,0.07135535245941683
154,-0.023003021183803138,0.18092705538477177
155,0.05453310717630125,0.1287581882098985
156,0.09706489099550582,0.18920827051915806
157,0.048299193921830796,0.01676281193067673
158,-0.1755227687219692,0.654888551305436
159,0.14626707431281136,0.06095348066197887
160,0.18593937833340393,0.030592349018345146
161,0.061918972351996934,0.19506491088437916
162,-0.07942174356353458,0.2732427391004275
163,-0.05513028781534924,0.17960254709222262
164,-0.04156296181038874,0.5213897968728488
165,-0.03982892208100107,0.32614181011979576
166,-0.11878676861029978,0.41339317042296375
167,-0.1946037887732116,0.3805320136623688
168,0.060284517935246376,0.09110770837025868
169,-0.27904925116992524,0.46847193330053144
170,-0.04946210290199857,0.38699280875365877
171,0.06936971316720658,0.1819076823720616
172,-0.12150037498097353,0.44262804853122556
173,-0.19991120873786034,0.41246483500363856
174,0.10157011959716887,0.2878779282539739
175,0.03362492564450419,0.3629217958740049
176,-0.20225225001497507,0.3313608024116678
177,-0.04960720287554516,0.34326739035176523
178,0.1490690111741522,0.1891709658387887
179,0.11819920287663141,0.11482513063306359
180,-0.11848858254650904,0.39853620699516473
181,-0.0845141413966741,0.36043435870942975
182,-0.28300905210352684,0.8096952119879604
183,0.06001049270589728,0.26058280030686726
184,-0.09120161354677578,0.2491602294769027
185,0.0934784386725843,0.07266704201315997
186,0.30902342776863073,0.06499751900412702
187,-0.1593686574387623,0.28007872927248323
188,-0.06393135883536538,0.4372625588529866
189,0.0858941328113881,0.06873570504778255
190,0.1862666717526213,0.018061000884358403
191,0.04190363310376139,0.07719998283650792
192,-0.02671744342706508,0.232082791088142
193,-0.029950331231141325,0.42187782499755194
194,-0.13129405978521766,0.3907457181917134
195,-0.09704383469885516,0.3120461493522512
196,0.07901828968782797,0.07136056326965838
197,-0.1745436237564238,0.4516964720208915
198,0.2461891368026855,0.056103542026335815
