,index,variable,value
23425,Clb6,315.5788666769781,0.0
23426,MBF,315.5788666769781,1.0
23427,Nrm1,315.5788666769781,0.0
23428,Cdh1,315.5888666769781,1.0
23429,Clb6,315.5888666769781,0.0
23430,MBF,315.5888666769781,1.0
23431,Nrm1,315.5888666769781,0.0
23432,Cdh1,315.5988666769781,1.0
23433,Clb6,315.5988666769781,0.0
23434,MBF,315.5988666769781,1.0
23435,Nrm1,315.5988666769781,0.0
23436,Cdh1,315.6088666769781,1.0
23437,Clb6,315.6088666769781,0.0
23438,MBF,315.6088666769781,1.0
23439,Nrm1,315.6088666769781,0.0
23440,Cdh1,315.6188666769781,1.0
23441,Clb6,315.6188666769781,0.0
23442,MBF,315.6188666769781,1.0
23443,Nrm1,315.6188666769781,0.0
23444,Cdh1,315.6288666769781,1.0
23445,Clb6,315.6288666769781,0.0
23446,MBF,315.6288666769781,1.0
23447,Nrm1,315.6288666769781,0.0
23448,Cdh1,315.63886667697807,1.0
23449,Clb6,315.63886667697807,0.0
23450,MBF,315.63886667697807,1.0
23451,Nrm1,315.63886667697807,0.0
23452,Cdh1,315.64886667697806,1.0
23453,Clb6,315.64886667697806,0.0
23454,MBF,315.64886667697806,1.0
23455,Nrm1,315.64886667697806,0.0
23456,Cdh1,315.65886667697805,1.0
23457,Clb6,315.65886667697805,0.0
23458,MBF,315.65886667697805,1.0
23459,Nrm1,315.65886667697805,0.0
23460,Cdh1,315.66886667697804,1.0
23461,Clb6,315.66886667697804,0.0
23462,MBF,315.66886667697804,1.0
23463,Nrm1,315.66886667697804,0.0
23464,Cdh1,315.67886667697803,1.0
23465,Clb6,315.67886667697803,0.0
23466,MBF,315.67886667697803,1.0
23467,Nrm1,315.67886667697803,0.0
23468,Cdh1,315.688866676978,1.0
23469,Clb6,315.688866676978,0.0
23470,MBF,315.688866676978,1.0
23471,Nrm1,315.688866676978,0.0
23472,Cdh1,315.698866676978,1.0
23473,Clb6,315.698866676978,0.0
23474,MBF,315.698866676978,1.0
23475,Nrm1,315.698866676978,0.0
23476,Cdh1,315.708866676978,1.0
23477,Clb6,315.708866676978,0.0
23478,MBF,315.708866676978,1.0
23479,Nrm1,315.708866676978,0.0
23480,Cdh1,315.718866676978,1.0
23481,Clb6,315.718866676978,0.0
23482,MBF,315.718866676978,1.0
23483,Nrm1,315.718866676978,0.0
23484,Cdh1,315.728866676978,1.0
23485,Clb6,315.728866676978,0.0
23486,MBF,315.728866676978,1.0
23487,Nrm1,315.728866676978,0.0
23488,Cdh1,315.738866676978,1.0
23489,Clb6,315.738866676978,0.0
23490,MBF,315.738866676978,1.0
23491,Nrm1,315.738866676978,0.0
23492,Cdh1,315.74886667697797,1.0
23493,Clb6,315.74886667697797,0.0
23494,MBF,315.74886667697797,1.0
23495,Nrm1,315.74886667697797,0.0
23496,Cdh1,315.75886667697796,1.0
23497,Clb6,315.75886667697796,0.0
23498,MBF,315.75886667697796,1.0
23499,Nrm1,315.75886667697796,0.0
23500,Cdh1,315.76886667697795,1.0
23501,Clb6,315.76886667697795,0.0
23502,MBF,315.76886667697795,1.0
23503,Nrm1,315.76886667697795,0.0
23504,Cdh1,315.77886667697794,1.0
23505,Clb6,315.77886667697794,0.0
23506,MBF,315.77886667697794,1.0
23507,Nrm1,315.77886667697794,0.0
23508,Cdh1,315.78886667697793,1.0
23509,Clb6,315.78886667697793,0.0
23510,MBF,315.78886667697793,1.0
23511,Nrm1,315.78886667697793,0.0
23512,Cdh1,315.7988666769779,1.0
23513,Clb6,315.7988666769779,0.0
23514,MBF,315.7988666769779,1.0
23515,Nrm1,315.7988666769779,0.0
23516,Cdh1,315.8088666769779,1.0
23517,Clb6,315.8088666769779,0.0
23518,MBF,315.8088666769779,1.0
23519,Nrm1,315.8088666769779,0.0
23520,Cdh1,315.8188666769779,1.0
23521,Clb6,315.8188666769779,0.0
23522,MBF,315.8188666769779,1.0
23523,Nrm1,315.8188666769779,0.0
23524,Cdh1,315.8288666769779,1.0
23525,Clb6,315.8288666769779,0.0
23526,MBF,315.8288666769779,1.0
23527,Nrm1,315.8288666769779,0.0
23528,Cdh1,315.8388666769779,1.0
23529,Clb6,315.8388666769779,0.0
23530,MBF,315.8388666769779,1.0
23531,Nrm1,315.8388666769779,0.0
23532,Cdh1,315.8488666769779,1.0
23533,Clb6,315.8488666769779,0.0
23534,MBF,315.8488666769779,1.0
23535,Nrm1,315.8488666769779,0.0
23536,Cdh1,315.85886667697787,1.0
23537,Clb6,315.85886667697787,0.0
23538,MBF,315.85886667697787,1.0
23539,Nrm1,315.85886667697787,0.0
23540,Cdh1,315.86886667697786,1.0
23541,Clb6,315.86886667697786,0.0
23542,MBF,315.86886667697786,1.0
23543,Nrm1,315.86886667697786,0.0
23544,Cdh1,315.87886667697785,1.0
23545,Clb6,315.87886667697785,0.0
23546,MBF,315.87886667697785,1.0
23547,Nrm1,315.87886667697785,0.0
23548,Cdh1,315.88886667697784,1.0
23549,Clb6,315.88886667697784,0.0
23550,MBF,315.88886667697784,1.0
23551,Nrm1,315.88886667697784,0.0
23552,Cdh1,315.89886667697783,1.0
23553,Clb6,315.89886667697783,0.0
23554,MBF,315.89886667697783,1.0
23555,Nrm1,315.89886667697783,0.0
23556,Cdh1,315.9088666769778,1.0
23557,Clb6,315.9088666769778,0.0
23558,MBF,315.9088666769778,1.0
23559,Nrm1,315.9088666769778,0.0
23560,Cdh1,315.9188666769778,1.0
23561,Clb6,315.9188666769778,0.0
23562,MBF,315.9188666769778,1.0
23563,Nrm1,315.9188666769778,0.0
23564,Cdh1,315.9288666769778,1.0
23565,Clb6,315.9288666769778,0.0
23566,MBF,315.9288666769778,1.0
23567,Nrm1,315.9288666769778,0.0
23568,Cdh1,315.9388666769778,1.0
23569,Clb6,315.9388666769778,0.0
23570,MBF,315.9388666769778,1.0
23571,Nrm1,315.9388666769778,0.0
23572,Cdh1,315.9488666769778,1.0
23573,Clb6,315.9488666769778,0.0
23574,MBF,315.9488666769778,1.0
23575,Nrm1,315.9488666769778,0.0
23576,Cdh1,315.9588666769778,1.0
23577,Clb6,315.9588666769778,0.0
23578,MBF,315.9588666769778,1.0
23579,Nrm1,315.9588666769778,0.0
23580,Cdh1,315.96886667697777,1.0
23581,Clb6,315.96886667697777,0.0
23582,MBF,315.96886667697777,1.0
23583,Nrm1,315.96886667697777,0.0
23584,Cdh1,315.97886667697776,1.0
23585,Clb6,315.97886667697776,0.0
23586,MBF,315.97886667697776,1.0
23587,Nrm1,315.97886667697776,0.0
23588,Cdh1,315.98886667697775,1.0
23589,Clb6,315.98886667697775,0.0
23590,MBF,315.98886667697775,1.0
23591,Nrm1,315.98886667697775,0.0
23592,Cdh1,315.99886667697774,1.0
23593,Clb6,315.99886667697774,0.0
23594,MBF,315.99886667697774,1.0
23595,Nrm1,315.99886667697774,0.0
23596,Cdh1,316.00886667697773,1.0
23597,Clb6,316.00886667697773,0.0
23598,MBF,316.00886667697773,1.0
23599,Nrm1,316.00886667697773,0.0
23600,Cdh1,316.0188666769777,1.0
23601,Clb6,316.0188666769777,0.0
23602,MBF,316.0188666769777,1.0
23603,Nrm1,316.0188666769777,0.0
23604,Cdh1,316.0288666769777,1.0
23605,Clb6,316.0288666769777,0.0
23606,MBF,316.0288666769777,1.0
23607,Nrm1,316.0288666769777,0.0
23608,Cdh1,316.0388666769777,1.0
23609,Clb6,316.0388666769777,0.0
23610,MBF,316.0388666769777,1.0
23611,Nrm1,316.0388666769777,0.0
23612,Cdh1,316.0488666769777,1.0
23613,Clb6,316.0488666769777,0.0
23614,MBF,316.0488666769777,1.0
23615,Nrm1,316.0488666769777,0.0
23616,Cdh1,316.0588666769777,1.0
23617,Clb6,316.0588666769777,0.0
23618,MBF,316.0588666769777,1.0
23619,Nrm1,316.0588666769777,0.0
23620,Cdh1,316.0688666769777,1.0
23621,Clb6,316.0688666769777,0.0
23622,MBF,316.0688666769777,1.0
23623,Nrm1,316.0688666769777,0.0
23624,Cdh1,316.07886667697767,1.0
23625,Clb6,316.07886667697767,0.0
23626,MBF,316.07886667697767,1.0
23627,Nrm1,316.07886667697767,0.0
23628,Cdh1,316.08886667697766,1.0
23629,Clb6,316.08886667697766,0.0
23630,MBF,316.08886667697766,1.0
23631,Nrm1,316.08886667697766,0.0
23632,Cdh1,316.09886667697765,1.0
23633,Clb6,316.09886667697765,0.0
23634,MBF,316.09886667697765,1.0
23635,Nrm1,316.09886667697765,0.0
23636,Cdh1,316.10886667697764,1.0
23637,Clb6,316.10886667697764,0.0
23638,MBF,316.10886667697764,1.0
23639,Nrm1,316.10886667697764,0.0
23640,Cdh1,316.11886667697763,1.0
23641,Clb6,316.11886667697763,0.0
23642,MBF,316.11886667697763,1.0
23643,Nrm1,316.11886667697763,0.0
23644,Cdh1,316.1288666769776,1.0
23645,Clb6,316.1288666769776,0.0
23646,MBF,316.1288666769776,1.0
23647,Nrm1,316.1288666769776,0.0
23648,Cdh1,316.1388666769776,1.0
23649,Clb6,316.1388666769776,0.0
23650,MBF,316.1388666769776,1.0
23651,Nrm1,316.1388666769776,0.0
23652,Cdh1,316.1488666769776,1.0
23653,Clb6,316.1488666769776,0.0
23654,MBF,316.1488666769776,1.0
23655,Nrm1,316.1488666769776,0.0
23656,Cdh1,316.1588666769776,1.0
23657,Clb6,316.1588666769776,0.0
23658,MBF,316.1588666769776,1.0
23659,Nrm1,316.1588666769776,0.0
23660,Cdh1,316.1688666769776,1.0
23661,Clb6,316.1688666769776,0.0
23662,MBF,316.1688666769776,1.0
23663,Nrm1,316.1688666769776,0.0
23664,Cdh1,316.1788666769776,1.0
23665,Clb6,316.1788666769776,0.0
23666,MBF,316.1788666769776,1.0
23667,Nrm1,316.1788666769776,0.0
23668,Cdh1,316.18886667697757,1.0
23669,Clb6,316.18886667697757,0.0
23670,MBF,316.18886667697757,1.0
23671,Nrm1,316.18886667697757,0.0
23672,Cdh1,316.19886667697756,1.0
23673,Clb6,316.19886667697756,0.0
23674,MBF,316.19886667697756,1.0
23675,Nrm1,316.19886667697756,0.0
23676,Cdh1,316.20886667697755,1.0
23677,Clb6,316.20886667697755,0.0
23678,MBF,316.20886667697755,1.0
23679,Nrm1,316.20886667697755,0.0
23680,Cdh1,316.21886667697754,1.0
23681,Clb6,316.21886667697754,0.0
23682,MBF,316.21886667697754,1.0
23683,Nrm1,316.21886667697754,0.0
23684,Cdh1,316.22886667697753,1.0
23685,Clb6,316.22886667697753,0.0
23686,MBF,316.22886667697753,1.0
23687,Nrm1,316.22886667697753,0.0
23688,Cdh1,316.2388666769775,1.0
23689,Clb6,316.2388666769775,0.0
23690,MBF,316.2388666769775,1.0
23691,Nrm1,316.2388666769775,0.0
23692,Cdh1,316.2488666769775,1.0
23693,Clb6,316.2488666769775,0.0
23694,MBF,316.2488666769775,1.0
23695,Nrm1,316.2488666769775,0.0
23696,Cdh1,316.2588666769775,1.0
23697,Clb6,316.2588666769775,0.0
23698,MBF,316.2588666769775,1.0
23699,Nrm1,316.2588666769775,0.0
23700,Cdh1,316.2688666769775,1.0
23701,Clb6,316.2688666769775,0.0
23702,MBF,316.2688666769775,1.0
23703,Nrm1,316.2688666769775,0.0
23704,Cdh1,316.2788666769775,1.0
23705,Clb6,316.2788666769775,0.0
23706,MBF,316.2788666769775,1.0
23707,Nrm1,316.2788666769775,0.0
23708,Cdh1,316.2888666769775,1.0
23709,Clb6,316.2888666769775,0.0
23710,MBF,316.2888666769775,1.0
23711,Nrm1,316.2888666769775,0.0
23712,Cdh1,316.29886667697747,1.0
23713,Clb6,316.29886667697747,0.0
23714,MBF,316.29886667697747,1.0
23715,Nrm1,316.29886667697747,0.0
23716,Cdh1,316.30886667697746,1.0
23717,Clb6,316.30886667697746,0.0
23718,MBF,316.30886667697746,1.0
23719,Nrm1,316.30886667697746,0.0
23720,Cdh1,316.31886667697745,1.0
23721,Clb6,316.31886667697745,0.0
23722,MBF,316.31886667697745,1.0
23723,Nrm1,316.31886667697745,0.0
23724,Cdh1,316.32886667697744,1.0
23725,Clb6,316.32886667697744,0.0
23726,MBF,316.32886667697744,1.0
23727,Nrm1,316.32886667697744,0.0
23728,Cdh1,316.33886667697743,1.0
23729,Clb6,316.33886667697743,0.0
23730,MBF,316.33886667697743,1.0
23731,Nrm1,316.33886667697743,0.0
23732,Cdh1,316.3488666769774,1.0
23733,Clb6,316.3488666769774,0.0
23734,MBF,316.3488666769774,1.0
23735,Nrm1,316.3488666769774,0.0
23736,Cdh1,316.3588666769774,1.0
23737,Clb6,316.3588666769774,0.0
23738,MBF,316.3588666769774,1.0
23739,Nrm1,316.3588666769774,0.0
23740,Cdh1,316.3688666769774,1.0
23741,Clb6,316.3688666769774,0.0
23742,MBF,316.3688666769774,1.0
23743,Nrm1,316.3688666769774,0.0
23744,Cdh1,316.3788666769774,1.0
23745,Clb6,316.3788666769774,0.0
23746,MBF,316.3788666769774,1.0
23747,Nrm1,316.3788666769774,0.0
23748,Cdh1,316.3888666769774,1.0
23749,Clb6,316.3888666769774,0.0
23750,MBF,316.3888666769774,1.0
23751,Nrm1,316.3888666769774,0.0
23752,Cdh1,316.3988666769774,1.0
23753,Clb6,316.3988666769774,0.0
23754,MBF,316.3988666769774,1.0
23755,Nrm1,316.3988666769774,0.0
23756,Cdh1,316.40886667697737,1.0
23757,Clb6,316.40886667697737,0.0
23758,MBF,316.40886667697737,1.0
23759,Nrm1,316.40886667697737,0.0
23760,Cdh1,316.41886667697736,1.0
23761,Clb6,316.41886667697736,0.0
23762,MBF,316.41886667697736,1.0
23763,Nrm1,316.41886667697736,0.0
23764,Cdh1,316.42886667697735,1.0
23765,Clb6,316.42886667697735,0.0
23766,MBF,316.42886667697735,1.0
23767,Nrm1,316.42886667697735,0.0
23768,Cdh1,316.43886667697734,1.0
23769,Clb6,316.43886667697734,0.0
23770,MBF,316.43886667697734,1.0
23771,Nrm1,316.43886667697734,0.0
23772,Cdh1,316.44886667697733,1.0
23773,Clb6,316.44886667697733,0.0
23774,MBF,316.44886667697733,1.0
23775,Nrm1,316.44886667697733,0.0
23776,Cdh1,316.4588666769773,1.0
23777,Clb6,316.4588666769773,0.0
23778,MBF,316.4588666769773,1.0
23779,Nrm1,316.4588666769773,0.0
23780,Cdh1,316.4688666769773,1.0
23781,Clb6,316.4688666769773,0.0
23782,MBF,316.4688666769773,1.0
23783,Nrm1,316.4688666769773,0.0
23784,Cdh1,316.4788666769773,1.0
23785,Clb6,316.4788666769773,0.0
23786,MBF,316.4788666769773,1.0
23787,Nrm1,316.4788666769773,0.0
23788,Cdh1,316.4888666769773,1.0
23789,Clb6,316.4888666769773,0.0
23790,MBF,316.4888666769773,1.0
23791,Nrm1,316.4888666769773,0.0
23792,Cdh1,316.4988666769773,1.0
23793,Clb6,316.4988666769773,0.0
23794,MBF,316.4988666769773,1.0
23795,Nrm1,316.4988666769773,0.0
23796,Cdh1,316.5088666769773,1.0
23797,Clb6,316.5088666769773,0.0
23798,MBF,316.5088666769773,1.0
23799,Nrm1,316.5088666769773,0.0
23800,Cdh1,316.51886667697727,1.0
23801,Clb6,316.51886667697727,0.0
23802,MBF,316.51886667697727,1.0
23803,Nrm1,316.51886667697727,0.0
23804,Cdh1,316.52886667697726,1.0
23805,Clb6,316.52886667697726,0.0
23806,MBF,316.52886667697726,1.0
23807,Nrm1,316.52886667697726,0.0
23808,Cdh1,316.53886667697725,1.0
23809,Clb6,316.53886667697725,0.0
23810,MBF,316.53886667697725,1.0
23811,Nrm1,316.53886667697725,0.0
23812,Cdh1,316.54886667697724,1.0
23813,Clb6,316.54886667697724,0.0
23814,MBF,316.54886667697724,1.0
23815,Nrm1,316.54886667697724,0.0
23816,Cdh1,316.55886667697723,1.0
23817,Clb6,316.55886667697723,0.0
23818,MBF,316.55886667697723,1.0
23819,Nrm1,316.55886667697723,0.0
23820,Cdh1,316.5688666769772,1.0
23821,Clb6,316.5688666769772,0.0
23822,MBF,316.5688666769772,1.0
23823,Nrm1,316.5688666769772,0.0
23824,Cdh1,316.5788666769772,1.0
23825,Clb6,316.5788666769772,0.0
23826,MBF,316.5788666769772,1.0
23827,Nrm1,316.5788666769772,0.0
23828,Cdh1,316.5888666769772,1.0
23829,Clb6,316.5888666769772,0.0
23830,MBF,316.5888666769772,1.0
23831,Nrm1,316.5888666769772,0.0
23832,Cdh1,316.5988666769772,1.0
23833,Clb6,316.5988666769772,0.0
23834,MBF,316.5988666769772,1.0
23835,Nrm1,316.5988666769772,0.0
23836,Cdh1,316.6088666769772,1.0
23837,Clb6,316.6088666769772,0.0
23838,MBF,316.6088666769772,1.0
23839,Nrm1,316.6088666769772,0.0
23840,Cdh1,316.6188666769772,1.0
23841,Clb6,316.6188666769772,0.0
23842,MBF,316.6188666769772,1.0
23843,Nrm1,316.6188666769772,0.0
23844,Cdh1,316.62886667697717,1.0
23845,Clb6,316.62886667697717,0.0
23846,MBF,316.62886667697717,1.0
23847,Nrm1,316.62886667697717,0.0
23848,Cdh1,316.63886667697716,1.0
23849,Clb6,316.63886667697716,0.0
23850,MBF,316.63886667697716,1.0
23851,Nrm1,316.63886667697716,0.0
23852,Cdh1,316.64886667697715,1.0
23853,Clb6,316.64886667697715,0.0
23854,MBF,316.64886667697715,1.0
23855,Nrm1,316.64886667697715,0.0
23856,Cdh1,316.65886667697714,1.0
23857,Clb6,316.65886667697714,0.0
23858,MBF,316.65886667697714,1.0
23859,Nrm1,316.65886667697714,0.0
23860,Cdh1,316.66886667697713,1.0
23861,Clb6,316.66886667697713,0.0
23862,MBF,316.66886667697713,1.0
23863,Nrm1,316.66886667697713,0.0
23864,Cdh1,316.6788666769771,1.0
23865,Clb6,316.6788666769771,0.0
23866,MBF,316.6788666769771,1.0
23867,Nrm1,316.6788666769771,0.0
23868,Cdh1,316.6888666769771,1.0
23869,Clb6,316.6888666769771,0.0
23870,MBF,316.6888666769771,1.0
23871,Nrm1,316.6888666769771,0.0
23872,Cdh1,316.6988666769771,1.0
23873,Clb6,316.6988666769771,0.0
23874,MBF,316.6988666769771,1.0
23875,Nrm1,316.6988666769771,0.0
23876,Cdh1,316.7088666769771,1.0
23877,Clb6,316.7088666769771,0.0
23878,MBF,316.7088666769771,1.0
23879,Nrm1,316.7088666769771,0.0
23880,Cdh1,316.7188666769771,1.0
23881,Clb6,316.7188666769771,0.0
23882,MBF,316.7188666769771,1.0
23883,Nrm1,316.7188666769771,0.0
23884,Cdh1,316.7288666769771,1.0
23885,Clb6,316.7288666769771,0.0
23886,MBF,316.7288666769771,1.0
23887,Nrm1,316.7288666769771,0.0
23888,Cdh1,316.73886667697707,1.0
23889,Clb6,316.73886667697707,0.0
23890,MBF,316.73886667697707,1.0
23891,Nrm1,316.73886667697707,0.0
23892,Cdh1,316.74886667697706,1.0
23893,Clb6,316.74886667697706,0.0
23894,MBF,316.74886667697706,1.0
23895,Nrm1,316.74886667697706,0.0
23896,Cdh1,316.75886667697705,1.0
23897,Clb6,316.75886667697705,0.0
23898,MBF,316.75886667697705,1.0
23899,Nrm1,316.75886667697705,0.0
23900,Cdh1,316.76886667697704,1.0
23901,Clb6,316.76886667697704,0.0
23902,MBF,316.76886667697704,1.0
23903,Nrm1,316.76886667697704,0.0
23904,Cdh1,316.77886667697703,1.0
23905,Clb6,316.77886667697703,0.0
23906,MBF,316.77886667697703,1.0
23907,Nrm1,316.77886667697703,0.0
23908,Cdh1,316.788866676977,1.0
23909,Clb6,316.788866676977,0.0
23910,MBF,316.788866676977,1.0
23911,Nrm1,316.788866676977,0.0
23912,Cdh1,316.798866676977,1.0
23913,Clb6,316.798866676977,0.0
23914,MBF,316.798866676977,1.0
23915,Nrm1,316.798866676977,0.0
23916,Cdh1,316.808866676977,1.0
23917,Clb6,316.808866676977,0.0
23918,MBF,316.808866676977,1.0
23919,Nrm1,316.808866676977,0.0
23920,Cdh1,316.818866676977,1.0
23921,Clb6,316.818866676977,0.0
23922,MBF,316.818866676977,1.0
23923,Nrm1,316.818866676977,0.0
23924,Cdh1,316.828866676977,1.0
23925,Clb6,316.828866676977,0.0
23926,MBF,316.828866676977,1.0
23927,Nrm1,316.828866676977,0.0
23928,Cdh1,316.838866676977,1.0
23929,Clb6,316.838866676977,0.0
23930,MBF,316.838866676977,1.0
23931,Nrm1,316.838866676977,0.0
23932,Cdh1,316.84886667697697,1.0
23933,Clb6,316.84886667697697,0.0
23934,MBF,316.84886667697697,1.0
23935,Nrm1,316.84886667697697,0.0
23936,Cdh1,316.85886667697696,1.0
23937,Clb6,316.85886667697696,0.0
23938,MBF,316.85886667697696,1.0
23939,Nrm1,316.85886667697696,0.0
23940,Cdh1,316.86886667697695,1.0
23941,Clb6,316.86886667697695,0.0
23942,MBF,316.86886667697695,1.0
23943,Nrm1,316.86886667697695,0.0
23944,Cdh1,316.87886667697694,1.0
23945,Clb6,316.87886667697694,0.0
23946,MBF,316.87886667697694,1.0
23947,Nrm1,316.87886667697694,0.0
23948,Cdh1,316.88886667697693,1.0
23949,Clb6,316.88886667697693,0.0
23950,MBF,316.88886667697693,1.0
23951,Nrm1,316.88886667697693,0.0
23952,Cdh1,316.8988666769769,1.0
23953,Clb6,316.8988666769769,0.0
23954,MBF,316.8988666769769,1.0
23955,Nrm1,316.8988666769769,0.0
23956,Cdh1,316.9088666769769,1.0
23957,Clb6,316.9088666769769,0.0
23958,MBF,316.9088666769769,1.0
23959,Nrm1,316.9088666769769,0.0
23960,Cdh1,316.9188666769769,1.0
23961,Clb6,316.9188666769769,0.0
23962,MBF,316.9188666769769,1.0
23963,Nrm1,316.9188666769769,0.0
23964,Cdh1,316.9288666769769,1.0
23965,Clb6,316.9288666769769,0.0
23966,MBF,316.9288666769769,1.0
23967,Nrm1,316.9288666769769,0.0
23968,Cdh1,316.9388666769769,1.0
23969,Clb6,316.9388666769769,0.0
23970,MBF,316.9388666769769,1.0
23971,Nrm1,316.9388666769769,0.0
23972,Cdh1,316.9488666769769,1.0
23973,Clb6,316.9488666769769,0.0
23974,MBF,316.9488666769769,1.0
23975,Nrm1,316.9488666769769,0.0
23976,Cdh1,316.95886667697687,1.0
23977,Clb6,316.95886667697687,0.0
23978,MBF,316.95886667697687,1.0
23979,Nrm1,316.95886667697687,0.0
23980,Cdh1,316.96886667697686,1.0
23981,Clb6,316.96886667697686,0.0
23982,MBF,316.96886667697686,1.0
23983,Nrm1,316.96886667697686,0.0
23984,Cdh1,316.97886667697685,1.0
23985,Clb6,316.97886667697685,0.0
23986,MBF,316.97886667697685,1.0
23987,Nrm1,316.97886667697685,0.0
23988,Cdh1,316.98886667697684,1.0
23989,Clb6,316.98886667697684,0.0
23990,MBF,316.98886667697684,1.0
23991,Nrm1,316.98886667697684,0.0
23992,Cdh1,316.99886667697683,1.0
23993,Clb6,316.99886667697683,0.0
23994,MBF,316.99886667697683,1.0
23995,Nrm1,316.99886667697683,0.0
23996,Cdh1,317.0088666769768,1.0
23997,Clb6,317.0088666769768,0.0
23998,MBF,317.0088666769768,1.0
23999,Nrm1,317.0088666769768,0.0
24000,Cdh1,317.0188666769768,1.0
24001,Clb6,317.0188666769768,0.0
24002,MBF,317.0188666769768,1.0
24003,Nrm1,317.0188666769768,0.0
24004,Cdh1,317.0288666769768,1.0
24005,Clb6,317.0288666769768,0.0
24006,MBF,317.0288666769768,1.0
24007,Nrm1,317.0288666769768,0.0
24008,Cdh1,317.0388666769768,1.0
24009,Clb6,317.0388666769768,0.0
24010,MBF,317.0388666769768,1.0
24011,Nrm1,317.0388666769768,0.0
24012,Cdh1,317.0488666769768,1.0
24013,Clb6,317.0488666769768,0.0
24014,MBF,317.0488666769768,1.0
24015,Nrm1,317.0488666769768,0.0
24016,Cdh1,317.0588666769768,1.0
24017,Clb6,317.0588666769768,0.0
24018,MBF,317.0588666769768,1.0
24019,Nrm1,317.0588666769768,0.0
24020,Cdh1,317.06886667697677,1.0
24021,Clb6,317.06886667697677,0.0
24022,MBF,317.06886667697677,1.0
24023,Nrm1,317.06886667697677,0.0
24024,Cdh1,317.07886667697676,1.0
24025,Clb6,317.07886667697676,0.0
24026,MBF,317.07886667697676,1.0
24027,Nrm1,317.07886667697676,0.0
24028,Cdh1,317.08886667697675,1.0
24029,Clb6,317.08886667697675,0.0
24030,MBF,317.08886667697675,1.0
24031,Nrm1,317.08886667697675,0.0
24032,Cdh1,317.09886667697674,1.0
24033,Clb6,317.09886667697674,0.0
24034,MBF,317.09886667697674,1.0
24035,Nrm1,317.09886667697674,0.0
24036,Cdh1,317.10886667697673,1.0
24037,Clb6,317.10886667697673,0.0
24038,MBF,317.10886667697673,1.0
24039,Nrm1,317.10886667697673,0.0
24040,Cdh1,317.1188666769767,1.0
24041,Clb6,317.1188666769767,0.0
24042,MBF,317.1188666769767,1.0
24043,Nrm1,317.1188666769767,0.0
24044,Cdh1,317.1288666769767,1.0
24045,Clb6,317.1288666769767,0.0
24046,MBF,317.1288666769767,1.0
24047,Nrm1,317.1288666769767,0.0
24048,Cdh1,317.1388666769767,1.0
24049,Clb6,317.1388666769767,0.0
24050,MBF,317.1388666769767,1.0
24051,Nrm1,317.1388666769767,0.0
24052,Cdh1,317.1488666769767,1.0
24053,Clb6,317.1488666769767,0.0
24054,MBF,317.1488666769767,1.0
24055,Nrm1,317.1488666769767,0.0
24056,Cdh1,317.1588666769767,1.0
24057,Clb6,317.1588666769767,0.0
24058,MBF,317.1588666769767,1.0
24059,Nrm1,317.1588666769767,0.0
24060,Cdh1,317.1688666769767,1.0
24061,Clb6,317.1688666769767,0.0
24062,MBF,317.1688666769767,1.0
24063,Nrm1,317.1688666769767,0.0
24064,Cdh1,317.17886667697667,1.0
24065,Clb6,317.17886667697667,0.0
24066,MBF,317.17886667697667,1.0
24067,Nrm1,317.17886667697667,0.0
24068,Cdh1,317.18886667697666,1.0
24069,Clb6,317.18886667697666,0.0
24070,MBF,317.18886667697666,1.0
24071,Nrm1,317.18886667697666,0.0
24072,Cdh1,317.19886667697665,1.0
24073,Clb6,317.19886667697665,0.0
24074,MBF,317.19886667697665,1.0
24075,Nrm1,317.19886667697665,0.0
24076,Cdh1,317.20886667697664,1.0
24077,Clb6,317.20886667697664,0.0
24078,MBF,317.20886667697664,1.0
24079,Nrm1,317.20886667697664,0.0
24080,Cdh1,317.21886667697663,1.0
24081,Clb6,317.21886667697663,0.0
24082,MBF,317.21886667697663,1.0
24083,Nrm1,317.21886667697663,0.0
24084,Cdh1,317.2288666769766,1.0
24085,Clb6,317.2288666769766,0.0
24086,MBF,317.2288666769766,1.0
24087,Nrm1,317.2288666769766,0.0
24088,Cdh1,317.2388666769766,1.0
24089,Clb6,317.2388666769766,0.0
24090,MBF,317.2388666769766,1.0
24091,Nrm1,317.2388666769766,0.0
24092,Cdh1,317.2488666769766,1.0
24093,Clb6,317.2488666769766,0.0
24094,MBF,317.2488666769766,1.0
24095,Nrm1,317.2488666769766,0.0
24096,Cdh1,317.2588666769766,1.0
24097,Clb6,317.2588666769766,0.0
24098,MBF,317.2588666769766,1.0
24099,Nrm1,317.2588666769766,0.0
24100,Cdh1,317.2688666769766,1.0
24101,Clb6,317.2688666769766,0.0
24102,MBF,317.2688666769766,1.0
24103,Nrm1,317.2688666769766,0.0
24104,Cdh1,317.2788666769766,1.0
24105,Clb6,317.2788666769766,0.0
24106,MBF,317.2788666769766,1.0
24107,Nrm1,317.2788666769766,0.0
24108,Cdh1,317.28886667697657,1.0
24109,Clb6,317.28886667697657,0.0
24110,MBF,317.28886667697657,1.0
24111,Nrm1,317.28886667697657,0.0
24112,Cdh1,317.29886667697656,1.0
24113,Clb6,317.29886667697656,0.0
24114,MBF,317.29886667697656,1.0
24115,Nrm1,317.29886667697656,0.0
24116,Cdh1,317.30886667697655,1.0
24117,Clb6,317.30886667697655,0.0
